place_id,name,rating,reviews_count,lat,lng,types,price_level,query
ChIJSfD7pn4pQg0RkrRBFQOI_TM,Sa Brisa - Restaurante Ibicenco Madrid,4.5,3294.0,40.4201825,-3.6792346,"establishment, food, point_of_interest, restaurant",,restaurants Retiro Madrid
ChIJTZgjcKkpQg0RunYILPy0kkw,Gaditana Retiro,4.7,1402.0,40.4201781,-3.675574499999999,"establishment, food, point_of_interest, restaurant",,restaurants Retiro Madrid
ChIJvbVlraYoQg0RxDsfEQHylJc,Restaurante Mercado de Ibiza Retiro,4.3,2790.0,40.41819419999999,-3.6773015,"bar, establishment, food, point_of_interest, restaurant",2.0,restaurants Retiro Madrid
ChIJIaM-yx4mQg0RJNdZGUJoTLM,Florida Park Bar & Restaurant,3.9,11809.0,40.4182294,-3.6802075,"bar, cafe, establishment, food, night_club, point_of_interest, restaurant, store",3.0,restaurants Retiro Madrid
ChIJ4SqgeCcmQg0R1PldS0YrCNU,El 17 de Moreto,4.3,2613.0,40.4129474,-3.6902009,"establishment, food, point_of_interest, restaurant",2.0,restaurants Retiro Madrid
ChIJfbJAgPwnQg0Ry8Yv-uQ75Jc,Restaurante Urbieta 13,4.6,279.0,40.4048287,-3.6774966,"establishment, food, point_of_interest, restaurant",,restaurants Retiro Madrid
ChIJ0XXGn6IoQg0Ry45lJ-RIhw8,Thai Retiro - thai restaurant,4.7,777.0,40.4223327,-3.682755199999999,"establishment, food, point_of_interest, restaurant",1.0,restaurants Retiro Madrid
ChIJt3KjaJwpQg0RNgKYBEfCds8,Playing Solo,4.9,181.0,40.4286714,-3.705306,"establishment, food, point_of_interest, restaurant",,best restaurants Malasaña Madrid
ChIJ5e-qmmEoQg0R1fdTusAW6Rc,Bar Amor,4.6,909.0,40.42886439999999,-3.7047204,"bar, establishment, food, point_of_interest, restaurant",2.0,best restaurants Malasaña Madrid
ChIJSTg-heQpQg0RS53L0tsxLy4,Le Praliné Brunch / Malasaña,4.9,611.0,40.42234,-3.7026183,"cafe, establishment, food, point_of_interest, restaurant, store",,best restaurants Malasaña Madrid
ChIJrwwishwpQg0R5gzw_9Q_Iio,EatMyTrip Malasaña Brunch & Dinner,4.7,3044.0,40.4285831,-3.7039006,"cafe, establishment, food, meal_takeaway, point_of_interest, restaurant, store",2.0,best restaurants Malasaña Madrid
ChIJOdKZ_GEoQg0RhFa5I07N5ZY,Restaurante Etíope Nuria,4.6,2216.0,40.4287223,-3.7031191,"establishment, food, point_of_interest, restaurant",2.0,best restaurants Malasaña Madrid
ChIJJ_CEsK8pQg0RQq11v_nY3Rg,My Pasta My Art,4.7,18309.0,40.42535,-3.703069,"establishment, food, point_of_interest, restaurant",2.0,best restaurants Malasaña Madrid
ChIJpcARjTInQg0Rg-HLORRPqno,El Gorrión Taberna,5.0,108.0,40.406666,-3.700721199999999,"bar, establishment, food, point_of_interest, restaurant",,best restaurants Lavapiés Madrid
ChIJ30vsw8onQg0RIvvM9mzK9sw,Okashi Lavapies,4.9,691.0,40.4078378,-3.6997858,"establishment, food, point_of_interest, restaurant",,best restaurants Lavapiés Madrid
ChIJrR0m3QUnQg0RuvapwunE1-I,Brasa Gaucha Grill Madrid,4.8,4277.0,40.4081665,-3.6981869,"establishment, food, point_of_interest, restaurant",,best restaurants Lavapiés Madrid
ChIJczcynF8nQg0RbJG7DRd3zH0,Bolboreta,4.9,290.0,40.4117562,-3.7003434,"establishment, food, point_of_interest, restaurant",,best restaurants Lavapiés Madrid
ChIJobgaBe4nQg0RGM0cwwbanOI,Carmencita Brunch Lavapiés,4.8,1933.0,40.407482,-3.6998048,"cafe, establishment, food, point_of_interest, restaurant, store",1.0,best restaurants Lavapiés Madrid
ChIJMz0uEPonQg0RrTePjJCedbc,Mad Mad Vegan,4.8,2803.0,40.4111134,-3.7030389,"establishment, food, point_of_interest, restaurant",2.0,best restaurants Lavapiés Madrid
ChIJz6z5XUInQg0R0b_tLRV7EY0,Restaurante Dakar,4.8,369.0,40.4103466,-3.701043799999999,"establishment, food, point_of_interest, restaurant",,best restaurants Lavapiés Madrid
ChIJq0jdSyomQg0RluQoAB9Hk4M,Casa Pachuco,4.7,723.0,40.4107935,-3.699416299999999,"establishment, food, point_of_interest, restaurant",1.0,best restaurants Lavapiés Madrid
ChIJ749gZ2gnQg0Rp2wea5PTk60,Souksou - Couscous Bar - Restaurante marroquí,4.9,811.0,40.4079533,-3.699808,"establishment, food, point_of_interest, restaurant",,best restaurants Lavapiés Madrid
ChIJWfMmU3gnQg0RkQLd_hvW7D0,Bahari Indian Restaurant,4.7,277.0,40.40982289999999,-3.7026204,"establishment, food, point_of_interest, restaurant",,best restaurants Lavapiés Madrid
ChIJVfTPeIwpQg0RHl6hGUzNzrM,Taberna 4 Tapas,4.6,2855.0,40.413605,-3.7084304,"bar, establishment, food, point_of_interest, restaurant",,best restaurants La Latina Madrid
ChIJp5iX4hInQg0Rp13qDETNvZI,Trèsde,4.7,480.0,40.4120285,-3.7092102,"establishment, food, point_of_interest, restaurant",,best restaurants La Latina Madrid
ChIJWW-bqHgoQg0RjCxHSqjz3VA,Cava de Illán - Restaurante Tradicional Madrid,4.7,1414.0,40.4130118,-3.7086736,"establishment, food, point_of_interest, restaurant",2.0,best restaurants La Latina Madrid
ChIJfeHwR9ooQg0RKSr_J2VTh70,Restaurante Casa Benigna,4.7,2401.0,40.448113,-3.6742458,"establishment, food, point_of_interest, restaurant",3.0,best restaurants Chamartín Madrid
ChIJoa2Liz4pQg0R0ZAEQFcKcxg,Maitia Taberna Maitia,4.6,544.0,40.454549,-3.6797745,"bar, establishment, food, point_of_interest, restaurant",3.0,best restaurants Chamartín Madrid
ChIJz7yWQsEpQg0RFH6ISsrjT_I,Fonda de la confianza,4.8,691.0,40.461153,-3.6865734,"establishment, food, point_of_interest, restaurant",,best restaurants Chamartín Madrid
ChIJ--n7_NsoQg0RK514XbTAru8,The Market Madrid,4.7,594.0,40.4424155,-3.6700341,"bar, establishment, food, point_of_interest, restaurant",2.0,best restaurants Chamartín Madrid
ChIJBdcSCYcpQg0RlCFCGMnBvw0,Sushi Ichi,4.9,1659.0,40.4613374,-3.6864783,"establishment, food, point_of_interest, restaurant",,best restaurants Chamartín Madrid
ChIJD099fRQpQg0RAkLp2yCxiaI,Casa Narcisa,4.7,3258.0,40.471884,-3.687167,"establishment, food, point_of_interest, restaurant",3.0,best restaurants Chamartín Madrid
ChIJ9RC9YBkpQg0RruaSQUvhgDI,Sacha Restaurant,4.6,1207.0,40.4608409,-3.6872166,"establishment, food, point_of_interest, restaurant",3.0,best restaurants Chamartín Madrid
ChIJ4xo7eZwoQg0RP-pL1RPzx2A,Restaurante Alabaster,4.6,1784.0,40.4181939,-3.689884,"establishment, food, point_of_interest, restaurant",3.0,best restaurants Retiro Madrid
ChIJxwh3iqMoQg0RulSwkxukTas,Restaurante La Montería,4.5,3356.0,40.42027909999999,-3.6775336,"bar, establishment, food, point_of_interest, restaurant",2.0,best restaurants Retiro Madrid
ChIJAeBDbKQoQg0RPrHaA80b-X8,La Castela,4.6,6529.0,40.4203106,-3.6766423,"bar, establishment, food, point_of_interest, restaurant",2.0,best restaurants Retiro Madrid
ChIJnYuYnZwoQg0RFcTu7EwIyXE,Restaurante Vinoteca García de la Navarra,4.6,1109.0,40.4182867,-3.6912229,"establishment, food, point_of_interest, restaurant",2.0,best restaurants Retiro Madrid
ChIJb45QYJwoQg0RYgf5ZgmxEMY,Restaurante Adrede,4.6,938.0,40.4171997,-3.6903053,"establishment, food, point_of_interest, restaurant",2.0,best restaurants Retiro Madrid
ChIJcW2y9fMpQg0RxqIXc69bWRU,La Catapa,4.5,1277.0,40.419409,-3.677358,"establishment, food, point_of_interest, restaurant",3.0,best restaurants Retiro Madrid
ChIJaR7r96MoQg0RbluPlg4NSYQ,Taberna Laredo,4.5,3577.0,40.4201583,-3.6751321,"bar, establishment, food, point_of_interest, restaurant",3.0,best restaurants Retiro Madrid
ChIJQXUp0qUoQg0Rv9DotsANAuQ,Restaurante Ogrelo.,4.6,4235.0,40.4194447,-3.6742675,"establishment, food, point_of_interest, restaurant",3.0,best restaurants Retiro Madrid
ChIJQwyORmEpQg0RwTNQCnv4_eI,VEIA Café & Clubhouse,4.9,308.0,40.4166441,-3.6743842,"bar, cafe, establishment, food, point_of_interest, restaurant, store",,best restaurants Retiro Madrid
ChIJu-Z5oSUpQg0RL28YpIkgNCA,Coco Social House - Madrid,4.7,3200.0,40.42579629999999,-3.6961122,"cafe, establishment, food, point_of_interest, restaurant, store",2.0,best restaurants Retiro Madrid
ChIJ3wNHbIcoQg0RV3XOURPqLNA,Tapa Tapa Montera,4.6,37096.0,40.4196362,-3.7019526,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Madrid center
ChIJE0_PPsEpQg0RwGpd_9kfwjo,Tapa Tapa Santa Ana,4.6,10976.0,40.4149252,-3.7012135,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Madrid center
ChIJn4tKhIYoQg0Rw9cKvPBy52o,El Respiro,4.3,4048.0,40.4202684,-3.6982809,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Madrid center
ChIJkWm0Vc4pQg0R8eh1OYiqx0k,Bar Tapería TapaSpaña,4.3,4489.0,40.4231414,-3.7109709,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Madrid center
ChIJb6hv9NkpQg0Rh1FjIHgP68U,Cañas y Tapas,4.6,3977.0,40.414403,-3.7007225,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Madrid center
ChIJReV7gYAoQg0RX5wpI4epZ-w,Malaspina,4.3,6049.0,40.4158435,-3.7026826,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Madrid center
ChIJw38AKuQpQg0R-St8gyjmBYI,Botequim Tapas Bar,4.9,1718.0,40.4252756,-3.7034897,"bar, cafe, establishment, food, point_of_interest, restaurant, store",,tapas Madrid center
ChIJIVtAioAoQg0RvLcPEcB-8DI,Casa Toni,4.5,4740.0,40.41559970000001,-3.701841,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Madrid center
ChIJBWXp080pQg0R8tisZeuwr14,Cañas y Tapas,4.4,1618.0,40.4177097,-3.7027222,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Madrid center
ChIJZ6yb2H8oQg0RzdKpCrMGPUo,Matador,4.6,3969.0,40.4147474,-3.7028291,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Madrid center
ChIJKaWFh4AoQg0R-CGD9QPqfvE,Tapas & Más,4.1,1547.0,40.4154882,-3.702386699999999,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Madrid center
ChIJkXn3OYgoQg0RUGLHZER6aEU,Tapería de Malasaña,4.0,2224.0,40.424962,-3.701937799999999,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Malasaña Madrid
ChIJRVeoEogoQg0R4ObJkupg3do,Casa Baranda,4.2,2196.0,40.4237119,-3.7016477,"bar, establishment, food, point_of_interest, restaurant",,tapas Malasaña Madrid
ChIJydfuR30oQg0Ra7iePtWsMVY,Circo de las Tapas,4.0,1962.0,40.4223635,-3.7041732,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Malasaña Madrid
ChIJAydCkGEoQg0RjtLOTgm_STo,La Mejor Flor Bar,4.7,348.0,40.428831,-3.704717,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Malasaña Madrid
ChIJ-_h6RAApQg0RNKDcdUaq53M,Taberna 9,5.0,18.0,40.4264461,-3.7037942,"bar, establishment, food, point_of_interest, restaurant",,tapas Malasaña Madrid
ChIJbWtIoTEpQg0RJa7Q6wtwvLQ,Cervecería El Metro de Manuela Malasaña,4.7,207.0,40.4261783,-3.7033355,"bar, establishment, food, point_of_interest, restaurant",,tapas Malasaña Madrid
ChIJFQPCcWEoQg0RXzOQF9FaRW8,La Tape - Restaurante y Cervezas Artesanales,4.3,3199.0,40.42881999999999,-3.705883,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Malasaña Madrid
ChIJ_9Bbt4koQg0RLh3QJC2fObQ,Restaurante Taberna Madrid Madriz,4.3,4676.0,40.426247,-3.7013967,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Malasaña Madrid
ChIJh4jsEmIoQg0RI9vb358E1f0,El 2D - Bar en Malasaña,4.1,1206.0,40.426896,-3.703615,"bar, establishment, food, night_club, point_of_interest, restaurant",1.0,tapas Malasaña Madrid
ChIJW8N2L4goQg0RTptbBH6Ef2g,La Almudayna,4.4,446.0,40.4250183,-3.7024889,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Malasaña Madrid
ChIJDfOY22IoQg0RWj-Y9kdNLJM,La Taberna de La Copla,4.3,1356.0,40.4239697,-3.7050077,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Malasaña Madrid
ChIJo4A4mYkoQg0RmUFNxnVhOYI,Bar Petisqueira Restaurante,4.0,2850.0,40.4271682,-3.7006897,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Malasaña Madrid
ChIJb9bY-IUoQg0RSfU_yThjP4g,Taberna de Angel Sierra,4.3,2667.0,40.4230118,-3.6974145,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Chueca Madrid
ChIJIavhhYYoQg0R8qc-scMcEuM,El Tigre Sidra Bar,4.2,26291.0,40.4203579,-3.6978537,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Chueca Madrid
ChIJrdxP-4UoQg0RYj-7NlRKalc,Chuecking Tapas Bar,3.3,586.0,40.4226152,-3.6974867,"bar, establishment, food, point_of_interest, restaurant",,tapas Chueca Madrid
ChIJ_0uH0ocoQg0Ry5XUa1iUMRg,El 3 de Galdós,4.4,4369.0,40.422549,-3.700404899999999,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Chueca Madrid
ChIJxQrG_YUoQg0Rk-GrN3ikdZs,Bar La Chuequita,3.7,645.0,40.4228958,-3.697716099999999,"bar, establishment, food, point_of_interest, restaurant",,tapas Chueca Madrid
ChIJX-pFjpYoQg0RoDJaUfr24dc,Jurucha,4.4,2706.0,40.4278941,-3.6857051,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Salamanca Madrid
ChIJ1ctRPr03Yg0REyIIOIFy9Ns,Manero Madrid - Claudio Coello,4.6,3659.0,40.420692,-3.68732,"bar, establishment, food, point_of_interest, restaurant",3.0,tapas Salamanca Madrid
ChIJda8al5YoQg0RRjUXDd1r85c,CarmenBar,4.2,1830.0,40.4279827,-3.6862899,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Salamanca Madrid
ChIJGbKLqpsoQg0RDhwkWkSeNtE,Anel Tapas,4.0,2367.0,40.4207793,-3.69015,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Salamanca Madrid
ChIJ6aziNhApQg0RrcqLQkdYr4M,Pulpería Casa Lampazas,4.8,599.0,40.4356895,-3.6819994,"establishment, food, point_of_interest, restaurant",,tapas Salamanca Madrid
ChIJoYNFc7soQg0R_NGtu62mjQo,Cazorla,4.6,2202.0,40.4314781,-3.6780122,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Salamanca Madrid
ChIJ9XKxO7AoQg0RhtF5qmcy62w,Taberna La Gaditana,4.4,7918.0,40.4250259,-3.6707928,"bar, cafe, establishment, food, point_of_interest, restaurant",2.0,tapas Salamanca Madrid
ChIJc_bTG5EoQg0RKy2uYT3AJpM,Balmoral,4.5,550.0,40.4263506,-3.6893391,"bar, establishment, food, point_of_interest, restaurant",3.0,tapas Salamanca Madrid
ChIJu6JLYJcoQg0RaSU7Bs_Lb_o,Taberna Los Gallos,4.1,4187.0,40.4235135,-3.6862867,"establishment, food, point_of_interest, restaurant",3.0,tapas Salamanca Madrid
ChIJr8yCdSsmQg0Rktv82QhG4wg,La Pianola Bar,4.5,524.0,40.408963,-3.7003925,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Lavapiés Madrid
ChIJh2HjU9MnQg0RyGULfHwDLTk,Bar Tribuetxe,4.6,1330.0,40.4074241,-3.703198,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Lavapiés Madrid
ChIJxTHU_ComQg0RCW0gBBM7Io0,Taberna La Mina,4.4,974.0,40.410575,-3.70098,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Lavapiés Madrid
ChIJ-_IIaSomQg0RDm7dUCuyuVQ,Lamiak de la Rosa,4.5,1355.0,40.411767,-3.699567,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Lavapiés Madrid
ChIJ75rWOComQg0RCkNL1tZLrfc,Más Corazón,4.2,1499.0,40.4114622,-3.699012999999999,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Lavapiés Madrid
ChIJOzBwNlsnQg0Ri5bvUNecuK4,La burlona bar,4.2,1480.0,40.4102804,-3.697672,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Lavapiés Madrid
ChIJweELgCkmQg0RLhVYxL2kp0Y,La Muxa de Espronceda,4.4,1369.0,40.4106073,-3.6978791,"establishment, food, point_of_interest, restaurant",2.0,tapas Lavapiés Madrid
ChIJ-RV6jiwmQg0R9J8vYaBDePQ,Bodega Alfaro,4.6,377.0,40.40692749999999,-3.700876,"bar, establishment, point_of_interest",1.0,tapas Lavapiés Madrid
ChIJwbuq7CwmQg0RJ3sBaSsoehY,La Mancha en Madrid,4.2,1338.0,40.4065304,-3.7012572,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Lavapiés Madrid
ChIJ6TWj-ismQg0RZCKedOU63cc,Tapas y Fotos,4.2,389.0,40.4085472,-3.6984218,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Lavapiés Madrid
ChIJEZotJwAnQg0RZwzDZe5Pp2Y,Puro Tapeo,5.0,86.0,40.4124844,-3.709176,"bar, establishment, food, point_of_interest, restaurant",,tapas La Latina Madrid
ChIJOZplKdYnQg0R4yd_0IJ45dY,MajareTa,4.7,1060.0,40.4124443,-3.7101585,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas La Latina Madrid
ChIJgfnH-XcoQg0RSXS_O1KvsxQ,Taberna Rayuela,4.4,1307.0,40.4130986,-3.7133191,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas La Latina Madrid
ChIJNXrQbNcnQg0R1Hk2QIbvM6o,Casa Gerardo,4.7,1701.0,40.409237,-3.7118718,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas La Latina Madrid
ChIJ6Snsi9cnQg0RRJI7Rdz01Qo,La Taberna Errante,4.6,700.0,40.4110788,-3.7128078,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas La Latina Madrid
ChIJ7yr7kcInQg0R310N-cO6nW0,Taberna LA CAVA,4.7,553.0,40.4123797,-3.709310899999999,"bar, establishment, food, point_of_interest, restaurant",,tapas La Latina Madrid
ChIJ5f6LNXYpQg0RY3K2VkZ4c8c,Taberna del Tuerto,4.6,99.0,40.4132848,-3.7083363,"establishment, food, point_of_interest, restaurant",,tapas La Latina Madrid
ChIJwUqxbNYnQg0R6Bi3n8wsytA,Lalina Bravas y Tapas. Restaurante Gluten-free en La Latina,4.3,3592.0,40.4114544,-3.7089143,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas La Latina Madrid
ChIJ_23CMdYnQg0Rqre_uQccnlU,Taberna Tempranillo,4.3,1374.0,40.41202500000001,-3.7101361,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas La Latina Madrid
ChIJKdy6aOcpQg0Rto1y5MSE5-8,Capitan Beto - Gastro Taberna -,4.8,77.0,40.41361939999999,-3.7086842,"bar, establishment, food, point_of_interest, restaurant",,tapas La Latina Madrid
ChIJ0ZYBazcpQg0R4jsDWGozSOg,La Barra de Juan,4.6,99.0,40.45742329999999,-3.6780318,"bar, establishment, food, point_of_interest, restaurant",,tapas Chamartín Madrid
ChIJaxqtYUwpQg0RgDV9XnRLms0,BarEltole,4.7,126.0,40.4618999,-3.686684799999999,"bar, establishment, food, point_of_interest, restaurant",,tapas Chamartín Madrid
ChIJu1njWsEoQg0ReYtYGHlDXfg,Aránzazu,4.2,1498.0,40.4386111,-3.6783333,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Chamartín Madrid
ChIJ5waEAc4oQg0RBTQW-T5iVXk,Bar Chacin,4.5,1678.0,40.4444751,-3.6676913,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Chamartín Madrid
ChIJV9hTRM4oQg0RoGzzRWH7tUY,La Taberna del Cardenal,4.5,799.0,40.4427935,-3.6691322,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Chamartín Madrid
ChIJ0215mJUpQg0ReT9505BSfpA,La Regional Taberna,4.6,167.0,40.45582479999999,-3.6874056,"bar, establishment, food, point_of_interest, restaurant",,tapas Chamartín Madrid
ChIJz22WGAApQg0R_XqUSIidn1Y,Filito - Chamartín,4.5,158.0,40.4603709,-3.6890771,"establishment, food, point_of_interest, restaurant",,tapas Chamartín Madrid
ChIJ7UfOANEoQg0RoIZ4gzNq_Ow,Los Torreznos BAR,4.2,4337.0,40.4479911,-3.6687392,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Chamartín Madrid
ChIJDyJCSGIpQg0RPJi808jXL5Y,Llerena Ibérico Tapas Bar,4.2,434.0,40.4488158,-3.6903547,"bar, cafe, establishment, food, point_of_interest, restaurant, store",,tapas Chamartín Madrid
ChIJcZ0UXSEpQg0Ri4EP73ff9bE,El Enfriador,4.2,1244.0,40.4588853,-3.6785734,"bar, establishment, food, point_of_interest, restaurant",1.0,tapas Chamartín Madrid
ChIJe-2NUgApQg0RCJh8SMDpG_M,La Bodeguita,4.5,135.0,40.4410636,-3.6728204,"establishment, food, point_of_interest, restaurant",,tapas Chamartín Madrid
ChIJ94y11dooQg0RdLT7jfm1i7o,Laprospe terraza-gastrobar,4.3,4131.0,40.4443844,-3.6749538,"bar, cafe, establishment, food, point_of_interest, restaurant, store",,tapas Chamartín Madrid
ChIJT1bE1B4pQg0R568UPwbZwoE,Cinco Jotas Madrid,4.0,1122.0,40.459121,-3.6852319,"establishment, food, point_of_interest, restaurant",3.0,tapas Chamartín Madrid
ChIJVUREiS8pQg0RaiNTdI6vHnM,perretxiCo Fleming,4.6,54.0,40.4623677,-3.6867862,"bar, establishment, food, point_of_interest, restaurant",,tapas Chamartín Madrid
ChIJhVgTOrQpQg0RMpu-7X69QTo,La Tía Feli Chamartín,4.1,232.0,40.46135719999999,-3.688011299999999,"bar, establishment, point_of_interest",,tapas Chamartín Madrid
ChIJpRPksxkpQg0RPNjuphNasFk,EL CACIQUITO,4.1,1661.0,40.4626578,-3.6854239,"establishment, food, point_of_interest, restaurant",2.0,tapas Chamartín Madrid
ChIJYyC-Fy4pQg0RSSqBsm-oFPs,El Patio de Triana. Taberna andaluza en Retiro,4.7,281.0,40.4205511,-3.677819199999999,"bar, establishment, food, point_of_interest, restaurant",,tapas Retiro Madrid
ChIJqzHPH6QoQg0RogMCXvo-Jlw,Buendi,4.5,1649.0,40.4188778,-3.676394,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Retiro Madrid
ChIJNwJnzqYoQg0REywHuJLEdX4,El Encanto del Retiro Restaurante,4.0,581.0,40.4167473,-3.6770851,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Retiro Madrid
ChIJ93MUKG4pQg0RfaM9lSuw6qk,PerretxiCo Narváez,4.5,3148.0,40.42023349999999,-3.6763278,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Retiro Madrid
ChIJUZBdw8UpQg0RuLiDxXgiOG4,Italian Tapas Bar & Cocktails INVERSO Not The Classic Italian,4.8,607.0,40.4195524,-3.6769857,"bar, establishment, food, point_of_interest, restaurant",,tapas Retiro Madrid
ChIJk02q1qUoQg0RTRbnaPTog-E,Taberna Moderna,4.2,1140.0,40.4191358,-3.6747082,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Retiro Madrid
ChIJ_c5gs14pQg0RXStRl-iIWOI,La Retasca | Tapas Madrid,4.1,1892.0,40.4180107,-3.6739979,"bar, establishment, food, point_of_interest, restaurant",2.0,tapas Retiro Madrid
ChIJ9VT31uUpQg0R1I1FlVxEPb4,TAPAS DEL RETIRO,3.6,39.0,40.4164977,-3.6711892,"bar, cafe, establishment, food, point_of_interest, restaurant, store",,tapas Retiro Madrid
ChIJJ6-lFZsoQg0RB41S0osPelY,James Joyce Irish Pub Madrid,4.3,6110.0,40.419919,-3.691314,"bar, establishment, food, point_of_interest, restaurant",2.0,bars Madrid center
ChIJgRbt2xUpQg0RZegmAqth6Gg,Calle 365 l Discoteca Madrid,4.8,13068.0,40.41521609999999,-3.6996419,"bar, establishment, night_club, point_of_interest",2.0,bars Madrid center
ChIJVzSh3ikmQg0RddjNOVWo_AA,La Fontana de Oro,3.9,2334.0,40.41640100000001,-3.701585,"bar, establishment, food, night_club, point_of_interest, restaurant",2.0,bars Madrid center
ChIJs80Nex8pQg0Rt_vYDTxxS58,El Jardín de Diana,4.3,2661.0,40.420016,-3.7036337,"bar, establishment, point_of_interest",,bars Madrid center
ChIJqZ0-rI4oQg0RHKSD2cpNuYM,Collin's Irish Tavern,4.5,1961.0,40.4278665,-3.6976066,"bar, establishment, food, point_of_interest, restaurant",1.0,bars Madrid center
ChIJaX_j9ncoQg0RH3K4brE1gi0,Terraza Collins,4.2,1377.0,40.4133701,-3.7132573,"bar, establishment, food, point_of_interest, restaurant",1.0,bars Madrid center
ChIJseuc2DQpQg0RU9WxcDLQmPY,Bar Trafalgar,4.5,1708.0,40.4310663,-3.7010535,"bar, establishment, food, point_of_interest, restaurant",2.0,bars Madrid center
ChIJiap-QY4pQg0Rht0GKvcFzEg,Vincci Rooftop Bar Gran Vía,4.3,229.0,40.4224128,-3.7089378,"bar, establishment, food, point_of_interest, restaurant",,bars Madrid center
ChIJoYayDoEoQg0RMEqKDjbUhCs,La Venencia,4.4,3171.0,40.4158357,-3.6995633,"bar, establishment, food, point_of_interest, restaurant",1.0,bars Madrid center
ChIJ6VbynoIpQg0RDrA1QgbuAho,Viva Madrid,4.5,2416.0,40.4151864,-3.6998424,"bar, establishment, food, point_of_interest, restaurant",,bars Madrid center
ChIJjZV_cGspQg0RT4n0JZ_knrw,Bad Company 1920,4.8,1885.0,40.4210033,-3.7055426,"bar, establishment, point_of_interest",2.0,bars Madrid center
ChIJ4Y3eSbMpQg0Rm4ctXsa0Qj0,Medite Specialty Coffee&Tea,5.0,112.0,40.4147588,-3.7023695,"bar, cafe, establishment, food, point_of_interest",,bars Madrid center
ChIJ7ZwxqFUpQg0RJP2FqbivmVE,Broken Shaker Madrid,4.1,350.0,40.4208022,-3.7081027,"bar, establishment, food, point_of_interest, restaurant",,bars Madrid center
ChIJf4wM0nApQg0R6tPsKmXsM40,Lynch - •Kitchen •Cocktails •Vibes,4.7,1454.0,40.41533889999999,-3.7026336,"bar, establishment, food, point_of_interest, restaurant",2.0,bars Madrid center
ChIJP_rDZoAoQg0RWvVLVRtfEUw,Inclan Brutal Bar,4.7,20002.0,40.4150623,-3.7019135,"bar, establishment, food, point_of_interest, restaurant",1.0,bars Madrid center
ChIJiwYwmJkpQg0RpBnMZdYEbYI,Alchemist 1967,4.9,482.0,40.4191999,-3.707466799999999,"bar, establishment, food, point_of_interest, restaurant",,bars Madrid center
ChIJf2pkqmIoQg0RIR6gliNGPsw,Gorila Malasaña,4.4,1475.0,40.4232884,-3.7030006,"bar, cafe, establishment, food, point_of_interest, restaurant, store",1.0,bars Malasaña Madrid
ChIJ3ZBLOGEpQg0RUzoNl7ZbCQs,"▷ GATO - Bar en Malasaña, Madrid",4.3,576.0,40.4272009,-3.7045,"bar, establishment, food, point_of_interest, restaurant",1.0,bars Malasaña Madrid
